,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
13818,6,6,0,6,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13817,3,4,1,4,0,0,0,1,2,3,1,5,1,0,0,1,0,3,0,9,0
13816,4,4,0,6,0,1,0,1,2,3,1,3,1,0,0,1,0,3,0,9,0
13815,2,2,1,1,0,0,0,0,2,3,2,5,1,0,0,1,0,3,0,9,0
13814,2,3,1,3,0,1,0,1,2,3,1,4,1,0,0,1,0,3,0,9,0
13813,3,8,0,6,0,1,0,0,2,3,1,27,1,0,0,1,0,3,0,9,0
13812,3,2,1,1,0,1,0,1,2,3,1,14,1,0,0,1,0,3,0,9,0
13811,3,3,1,3,0,1,0,0,2,3,1,7,1,0,0,1,0,3,0,9,0
13809,3,8,0,6,0,1,0,0,2,3,1,10,1,0,0,1,0,3,0,9,0
13737,3,9,1,4,0,0,0,1,2,3,4,1,1,0,0,1,0,3,0,9,1
13808,4,6,2,6,0,0,0,1,2,3,1,5,1,0,0,1,0,3,0,9,0
13807,2,1,1,1,0,0,0,1,2,3,2,3,1,0,0,1,0,3,0,9,1
13806,4,3,0,0,1,1,0,1,2,3,1,15,1,0,0,1,0,3,0,9,0
13805,3,8,0,6,0,1,0,0,2,3,1,20,1,0,0,1,0,3,0,9,0
13804,2,1,0,1,0,0,0,1,2,3,1,3,1,0,0,1,0,3,0,9,0
13803,4,10,2,4,0,1,1,1,2,3,1,5,1,0,0,1,0,3,0,9,0
13802,2,1,1,6,0,0,0,1,2,3,1,6,1,0,0,1,0,3,0,9,0
13801,4,10,2,4,0,0,1,1,2,3,1,3,1,0,0,1,0,3,0,9,0
13800,4,2,1,1,0,0,0,0,2,3,1,4,1,0,0,1,0,3,0,9,0
13799,3,4,0,4,0,0,1,1,2,3,1,1,1,0,0,1,0,3,0,9,1
13798,3,4,0,1,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13797,2,2,1,6,0,1,0,1,2,3,2,3,1,0,0,1,0,3,0,9,0
13823,3,3,2,4,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13824,3,3,1,3,0,1,1,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13825,5,2,0,1,0,1,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13826,3,2,0,1,1,0,0,0,2,4,1,1,1,0,0,1,0,3,0,9,0
13851,2,11,1,0,0,0,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13850,4,3,0,0,0,2,2,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13849,2,11,1,0,0,0,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13848,3,1,1,1,0,1,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13847,5,1,1,2,0,1,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13846,3,3,0,3,0,1,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13845,3,3,1,2,0,0,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13844,3,3,0,3,1,1,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13843,4,3,0,0,0,0,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13842,3,3,0,3,1,0,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13841,3,3,0,3,1,1,1,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13840,3,3,0,3,1,1,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13839,2,11,1,3,0,0,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13838,3,2,2,1,0,1,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13837,2,4,0,5,0,1,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13836,3,2,0,1,1,1,0,1,2,4,2,1,1,0,0,1,0,3,0,9,1
13835,5,2,2,1,1,0,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13834,3,1,0,1,0,1,0,1,2,4,2,1,1,0,0,1,0,3,0,9,1
13833,5,1,0,0,0,1,0,1,2,4,1,3,1,0,0,1,0,3,0,9,0
13832,2,3,1,3,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13831,2,4,0,5,0,1,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13830,5,3,0,0,1,1,1,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13829,5,3,0,0,1,1,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13828,3,2,0,1,1,1,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13827,4,3,2,2,0,0,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13796,4,4,0,2,0,0,0,1,2,3,1,5,1,0,0,1,0,3,0,9,0
13795,2,4,0,4,0,2,2,1,2,3,1,9,1,0,0,1,0,3,0,9,0
13794,2,4,0,6,0,0,0,0,2,3,1,7,1,0,0,1,0,3,0,9,0
13765,4,6,0,5,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13763,3,3,0,3,0,1,0,1,2,3,1,9,1,0,0,1,0,3,0,9,0
13762,5,3,0,3,0,1,1,1,2,3,1,4,1,0,0,1,0,3,0,9,0
13761,2,2,1,1,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13760,4,10,2,4,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13759,2,3,1,0,1,1,0,0,2,3,1,3,1,0,0,1,0,3,0,9,0
13758,4,10,2,4,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13757,2,4,0,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13756,3,3,0,3,1,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13755,4,3,0,3,0,1,0,1,2,3,2,1,1,0,0,1,0,3,0,9,0
13754,2,1,1,2,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13753,5,5,2,0,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13752,4,10,2,4,0,0,0,1,2,3,1,5,1,0,0,1,0,3,0,9,0
13751,3,2,1,6,0,1,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13750,4,3,0,3,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13749,4,4,0,3,0,0,1,1,2,3,3,3,1,0,0,1,0,3,0,9,1
13748,4,3,0,3,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13747,2,10,0,4,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13746,2,10,0,4,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13745,3,4,0,5,0,1,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
13744,3,3,0,2,1,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13743,3,3,0,2,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13742,2,2,1,1,0,1,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
13741,3,3,0,2,1,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13740,3,3,0,2,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13739,4,0,0,4,0,1,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
13764,2,1,1,6,0,0,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
13766,5,6,1,6,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13793,5,0,2,1,0,1,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13767,2,3,1,3,0,1,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
13792,4,3,0,3,0,0,0,1,2,3,2,3,1,0,0,1,0,3,0,9,1
13791,3,3,0,0,0,1,0,1,2,3,1,3,1,0,0,1,0,3,0,9,0
13790,4,3,0,0,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13789,3,3,0,3,1,0,0,1,2,3,3,1,1,0,0,1,0,3,0,9,1
13788,3,3,0,4,0,0,0,0,2,3,1,3,1,0,0,1,0,3,0,9,0
13787,4,2,0,1,0,0,0,1,2,3,1,4,1,0,0,1,0,3,0,9,0
13786,3,8,0,6,0,1,0,0,2,3,1,6,1,0,0,1,0,3,0,9,0
13785,3,6,0,1,0,0,0,0,2,3,1,3,1,0,0,1,0,3,0,9,0
13784,2,1,1,1,0,0,0,1,2,3,1,3,1,0,0,1,0,3,0,9,0
13783,4,3,0,0,1,1,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13782,2,0,1,1,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13781,2,4,0,6,0,1,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
13780,2,0,1,1,1,1,1,0,2,3,1,1,1,0,0,1,0,3,0,9,0
13779,2,3,0,3,0,0,0,1,2,3,1,5,1,0,0,1,0,3,0,9,0
13778,3,3,1,3,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13777,2,3,1,4,0,1,0,1,2,3,1,5,1,0,0,1,0,3,0,9,0
13776,3,3,1,3,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13775,2,3,1,3,0,1,1,0,2,3,2,10,1,0,0,1,0,3,0,9,0
13774,4,10,2,4,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13773,3,4,1,4,0,0,1,0,2,3,1,7,1,0,0,1,0,3,0,9,0
13772,3,4,1,6,0,0,0,1,2,3,1,4,1,0,0,1,0,3,0,9,0
13771,5,0,0,0,1,0,0,1,2,3,1,8,1,0,0,1,0,3,0,9,0
13770,3,8,0,3,0,1,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13769,4,2,1,1,0,1,0,1,2,3,1,4,1,0,0,1,0,3,0,9,0
13768,3,3,0,3,0,1,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13852,2,11,1,0,0,1,1,0,2,4,1,1,1,0,0,1,0,3,0,9,0
13853,5,1,1,2,0,0,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13854,2,11,1,0,0,0,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13940,3,1,1,1,1,0,0,1,2,4,2,2,1,0,0,1,0,3,0,9,0
13938,3,2,1,3,0,1,0,1,2,4,1,3,1,0,0,1,0,3,0,9,0
13937,3,1,1,1,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13936,5,6,0,1,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13935,3,4,1,6,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13934,3,3,0,2,0,0,1,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13933,3,4,1,6,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13932,3,3,0,4,1,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13931,3,10,2,6,0,0,0,1,2,4,1,7,1,0,0,1,0,3,0,9,0
13930,3,2,0,6,0,1,0,0,2,4,1,4,1,0,0,1,0,3,0,9,0
13929,5,5,0,6,0,0,0,1,2,4,2,2,1,0,0,1,0,3,0,9,0
13928,3,1,0,3,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13927,3,2,1,6,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13926,3,1,1,1,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13925,3,1,0,1,0,0,0,1,2,4,2,2,1,0,0,1,0,3,0,9,1
13924,2,3,0,2,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13923,5,3,2,1,1,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13922,4,2,0,1,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13921,3,1,0,1,1,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13920,5,3,2,1,1,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13919,3,10,0,3,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13918,3,1,0,1,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13917,3,2,0,1,1,0,1,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13916,3,2,1,6,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13915,4,0,0,0,1,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13914,3,2,0,1,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13939,2,7,0,1,1,2,2,1,2,4,1,10,1,0,0,1,0,3,0,9,0
13941,3,3,0,0,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13912,3,2,1,6,0,0,0,0,2,4,1,2,1,0,0,1,0,3,0,9,0
13942,3,2,1,6,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,1
13967,3,2,1,1,0,1,0,1,2,4,2,2,1,0,0,1,0,3,0,9,0
13966,4,1,0,4,0,0,1,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13965,3,2,1,6,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13964,2,2,1,1,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13963,4,10,2,4,0,0,1,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13962,4,1,0,1,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13961,5,10,0,4,1,1,0,1,2,4,2,2,1,0,0,1,0,3,0,9,0
13960,4,4,1,6,0,0,1,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13959,3,4,0,4,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13958,3,3,0,3,0,1,0,1,2,4,3,2,1,0,0,1,0,3,0,9,1
13957,3,7,0,6,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13956,4,5,0,0,1,1,0,1,2,4,3,2,1,0,0,1,0,3,0,9,1
13955,3,4,2,4,0,1,1,1,2,4,1,3,1,0,0,1,0,3,0,9,0
13954,3,3,0,3,1,0,1,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13953,4,2,0,6,0,1,1,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13952,4,1,0,4,0,1,1,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13951,5,5,0,3,1,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13950,3,3,1,2,1,1,1,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13949,2,3,1,3,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13948,2,2,1,1,1,0,0,1,2,4,1,3,1,0,0,1,0,3,0,9,0
13947,3,2,0,6,0,1,1,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13946,3,2,0,6,0,0,1,0,2,4,1,2,1,0,0,1,0,3,0,9,0
13945,2,1,1,1,1,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13944,3,3,2,3,0,0,1,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13943,3,4,0,4,0,1,1,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13913,2,2,1,1,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13911,3,3,0,3,0,0,1,0,2,4,1,3,1,0,0,1,0,3,0,9,0
13855,3,6,0,6,0,1,1,1,2,4,2,1,1,0,0,1,0,3,0,9,0
13882,5,5,0,3,1,1,0,1,2,4,2,2,1,0,0,1,0,3,0,9,1
13880,3,6,1,1,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13879,5,0,0,0,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13878,4,1,0,4,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13877,5,0,0,0,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13876,5,4,0,4,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13875,2,1,1,1,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13874,4,3,0,0,1,1,1,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13873,2,2,1,1,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13872,2,3,0,3,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13871,4,1,0,6,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13870,4,10,2,0,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13869,3,3,0,3,1,0,0,1,2,4,1,3,1,0,0,1,0,3,0,9,0
13868,4,5,1,0,1,0,0,1,2,4,2,1,1,0,0,1,0,3,0,9,0
13867,3,1,2,3,0,0,0,1,2,4,2,1,1,0,0,1,0,3,0,9,0
13866,4,3,0,3,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13865,5,3,0,3,1,1,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13864,3,4,0,4,1,0,1,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13863,6,5,2,1,0,1,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13862,5,3,0,3,1,1,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13861,5,3,0,3,1,0,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13860,3,2,0,1,1,1,1,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13859,3,2,0,1,1,0,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13858,3,3,0,2,1,1,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13857,2,11,1,0,0,0,0,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13856,2,11,1,0,0,2,2,1,2,4,1,1,1,0,0,1,0,3,0,9,0
13881,5,0,0,0,0,0,1,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13883,3,3,0,3,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13910,3,2,1,6,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13884,5,10,0,4,1,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13909,3,2,0,1,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13908,2,11,1,6,1,0,1,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13907,3,3,0,3,1,1,1,0,2,4,1,2,1,0,0,1,0,3,0,9,0
13906,5,10,0,4,1,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13905,3,2,1,6,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13904,5,3,2,3,0,2,2,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13903,5,4,2,4,0,1,0,0,2,4,1,2,1,0,0,1,0,3,0,9,0
13902,2,2,1,1,1,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13901,3,2,1,1,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13900,2,4,0,3,0,1,1,1,2,4,2,2,1,0,0,1,0,3,0,9,0
13899,3,2,1,6,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13898,5,4,2,4,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13897,2,11,1,1,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13896,3,3,0,3,1,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13895,3,2,1,6,0,0,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13894,2,3,0,3,0,0,1,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13893,3,3,0,1,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13892,2,3,1,0,1,1,0,0,2,4,1,2,1,0,0,1,0,3,0,9,0
13891,4,3,2,0,0,1,0,1,2,4,3,2,1,0,0,1,0,3,0,9,0
13890,3,2,0,1,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13889,5,5,0,3,1,0,0,1,2,4,2,2,1,0,0,1,0,3,0,9,0
13888,3,4,0,3,0,1,0,0,2,4,1,2,1,0,0,1,0,3,0,9,0
13887,2,2,1,6,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13886,5,5,0,6,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13885,3,3,1,4,0,1,0,1,2,4,1,2,1,0,0,1,0,3,0,9,0
13738,4,3,0,3,0,1,0,1,2,3,1,3,1,0,0,1,0,3,0,9,0
13736,3,3,0,2,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13505,4,4,2,4,0,1,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
13577,3,4,0,6,1,0,0,1,2,3,2,1,1,0,0,1,0,3,0,9,0
13589,4,6,0,1,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13588,4,6,0,1,1,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13587,4,2,2,6,1,0,0,1,2,3,2,1,1,0,0,1,0,3,0,9,0
13586,2,4,0,4,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13585,2,4,0,4,0,1,0,1,2,3,2,1,1,0,0,1,0,3,0,9,1
13584,3,1,0,1,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13583,2,4,0,4,0,0,0,1,2,3,1,3,1,0,0,1,0,3,0,9,0
13582,2,4,0,4,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13581,3,1,2,1,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13580,2,2,0,1,0,0,0,1,2,3,2,1,1,0,0,1,0,3,0,9,0
13579,3,8,0,6,0,1,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
13578,4,3,0,3,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13576,2,2,0,6,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13735,2,3,1,3,0,0,0,1,2,3,1,2,1,0,0,1,0,3,0,9,0
13575,5,7,0,6,1,0,0,0,2,3,1,1,1,0,0,1,0,3,0,9,0
13574,3,3,0,3,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13573,4,3,0,0,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13572,3,3,1,0,1,0,0,1,2,3,2,1,1,0,0,1,0,3,0,9,0
13571,5,6,0,6,1,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13570,5,5,0,1,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13569,2,2,1,1,0,0,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13568,2,2,1,1,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13567,2,2,1,1,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13566,2,11,1,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13565,2,11,1,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13564,2,2,1,6,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13590,2,4,1,4,0,1,0,1,2,3,2,1,1,0,0,1,0,3,0,9,0
13591,3,6,1,6,0,1,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13592,4,6,0,1,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13593,3,2,2,6,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13618,5,3,0,3,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13617,5,3,0,0,1,1,0,0,2,3,1,1,1,0,0,1,0,3,0,9,0
13616,3,11,2,2,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13615,2,2,1,1,0,1,0,0,2,3,1,2,1,0,0,1,0,3,0,9,0
13614,2,2,1,1,0,1,0,1,2,3,1,4,1,0,0,1,0,3,0,9,0
13613,3,4,1,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13612,3,4,1,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13611,3,4,1,4,0,1,0,1,2,3,1,6,1,0,0,1,0,3,0,9,0
13610,3,4,1,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13609,3,2,1,6,0,0,0,1,2,3,2,1,1,0,0,1,0,3,0,9,0
13608,2,4,1,6,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13607,3,3,0,0,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13606,3,2,1,6,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13605,3,3,1,2,0,1,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13604,3,2,1,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13603,3,2,1,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13602,3,4,1,4,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13601,5,1,0,1,1,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13600,3,3,1,3,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13599,5,2,0,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13598,3,11,0,1,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13597,2,4,1,4,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13596,4,2,1,6,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13595,4,3,1,3,0,1,0,1,2,3,2,1,1,0,0,1,0,3,0,9,1
13594,3,2,2,6,1,0,0,0,2,3,1,1,1,0,0,1,0,3,0,9,0
13563,3,3,0,0,0,0,0,1,2,3,2,1,1,0,0,1,0,3,0,9,0
13562,2,11,1,6,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13561,2,3,1,1,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13532,3,1,0,1,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13530,3,3,0,3,1,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13529,3,3,0,3,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13528,3,3,0,3,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13527,3,3,0,3,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13526,2,3,1,3,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13525,3,3,0,3,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13524,3,3,0,3,1,0,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13523,3,3,0,3,1,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13522,3,3,0,3,1,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13521,4,2,2,6,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13520,3,4,0,4,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13519,5,1,0,1,0,0,1,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13518,3,4,1,6,0,1,1,1,2,3,2,1,1,0,0,1,0,3,0,9,0
13517,3,4,2,6,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13516,2,3,1,3,0,1,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13515,2,3,0,3,0,0,0,0,2,3,1,2,1,0,0,1,0,3,0,9,0
13514,4,4,0,3,0,0,0,1,2,3,1,5,1,0,0,1,0,3,0,9,0
13513,3,1,0,1,0,2,2,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13512,3,1,0,1,0,0,0,1,2,3,1,1,1,0,0,1,0,3,0,9,0
13511,4,2,2,6,1,1,1,0,2,3,1,1,1,0,0,1,0,3,0,9,0
13510,3,2,1,1,0,1,0,0,2,3,1,1,1,0,0,1,0,3,0,9,0
